,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc353,0.22,0.52,0,0,0.25,0,0,0,0,0,1,https://stackoverflow.com/questions/69242073/corda-4-7-querycriteria-linearstatequerycriteria
Doc354,0.1,0,0,0,0.36,0.21,0.03,0.29,0,0,4,https://stackoverflow.com/questions/69239240/polygon-transaction-working-just-fine-on-mumbai-but-not-on-mainnet
Doc355,0,0,0,0,0,0,0.17,0,0.82,0,8,https://stackoverflow.com/questions/69236378/error-in-ganache-installation-the-term-ganache-cli-is-not-recognized-as-the-n
Doc356,0,0.28,0.63,0,0,0,0.08,0,0,0,2,https://stackoverflow.com/questions/69220948/how-to-customize-<hyperledger>-fabric-test-network
Doc357,0,0,0,0,0.09,0.08,0,0,0,0.82,9,https://stackoverflow.com/questions/69211662/<blockchain>-implementation-not-working-while-using-sha256
Doc358,0,0,0,0,0.98,0.02,0,0,0,0,4,https://stackoverflow.com/questions/69206293/<web3>js-how-to-show-pending-<transactions>-on-custom-<blockchain>
Doc359,0,0,0,0,0,0.56,0.34,0.09,0,0,5,https://stackoverflow.com/questions/69203885/graphql-to-check-if-a-transaction-is-present-on-the-<blockchain>
Doc360,0,0,0.99,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/69189628/<hyperledger>-fabric-on-kubernetes-restarting-peer-throw-error-for-few-minutes
Doc361,0,0,0,0,0,0,0.43,0,0.03,0.53,9,https://stackoverflow.com/questions/69185598/bitcoin-<blockchain>-rookie-question-how-is-nonce-the-secret-number-added-to-eac
Doc362,0,0.43,0,0,0.56,0,0,0,0,0,4,https://stackoverflow.com/questions/69185565/<geth>-eth-protocolversion-is-returning-error-the-method-eth-protocolversion-do
Doc363,0.4,0,0,0.46,0.13,0,0,0,0,0,3,https://stackoverflow.com/questions/69182406/solidiy-fundme-smart-contract-remix-chainlink-call-to-fundme-getversion-err
Doc364,0,0,0,0.85,0,0,0.1,0.05,0,0,3,https://stackoverflow.com/questions/69178874/solidity-v0-6-0-fallback-functions-what-are-they-needed-for
Doc365,0,0.85,0,0.13,0,0.01,0,0,0,0,1,https://stackoverflow.com/questions/69178033/moonbeam-polkadot-parachain-transaction-error
Doc366,0.36,0,0,0,0.32,0.32,0,0,0,0,0,https://stackoverflow.com/questions/69174914/getting-react-useeffect-to-display-updated-variable-after-contract-call
Doc367,0,0,0,0,0.98,0,0,0,0,0,4,https://stackoverflow.com/questions/69165735/how-do-i-subscirbe-listen-to-events-on-the-polygon-<blockchain>-using-<python>
Doc368,0.55,0,0,0,0,0,0.28,0,0.16,0,0,https://stackoverflow.com/questions/69162553/is-it-possible-to-reuse-a-deployment-from-a-mocha-hardhat-test-script-into-anoth
Doc369,0,0.71,0,0,0,0.04,0.1,0,0,0.15,1,https://stackoverflow.com/questions/69160674/substrate-state-cache-and-performance-limitation
Doc370,0,0,0,0.18,0.46,0.35,0,0,0,0,4,https://stackoverflow.com/questions/69159077/sending-signed-messages-ethers
Doc371,0,0.3,0.69,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/69153611/<hyperledger>-fabric-building-first-network
Doc372,0,0.11,0,0,0.37,0.27,0.24,0,0,0,4,https://stackoverflow.com/questions/69152940/check-<transactions>-on-hardhat-localnet
Doc373,0.06,0,0,0.26,0,0.12,0.11,0.44,0,0,7,https://stackoverflow.com/questions/69149895/erc20-transfer-amount-exceeds-allowance-even-when-it-is-approved
Doc374,0,0.52,0,0.1,0,0,0.29,0,0.09,0,1,https://stackoverflow.com/questions/69142944/bitcoin-core-on-external-ssd-in-os-x
Doc375,0.06,0,0,0,0.21,0.52,0,0.16,0,0.05,5,https://stackoverflow.com/questions/69138929/react-converting-class-to-function-components-for-front-end
Doc376,0.81,0,0,0.04,0,0,0,0.02,0,0.12,0,https://stackoverflow.com/questions/69136194/i-have-written-a-abasic-constructor-code-in-solidity-but-i-am-getting-this-error
Doc377,0,0.15,0.79,0,0,0,0,0,0,0.05,2,https://stackoverflow.com/questions/69133882/whats-the-correct-connection-profile-for-accessing-<hyperledger>-fabric-v2-x-depl
Doc378,0,0.62,0,0,0,0.3,0.02,0,0.06,0,1,https://stackoverflow.com/questions/69127883/how-are-the-development-keys-alice-added-to-the-local-keystore-from-chain-spe
Doc379,0,0,0,0,0,0.23,0,0.76,0,0,7,https://stackoverflow.com/questions/69127879/how-would-i-issue-some-erc20-tokens-of-newly-instantiated-erc20-token
Doc380,0,0,0,0,0.32,0,0,0,0,0.67,9,https://stackoverflow.com/questions/69127746/retrieving-total-eth-transaction-value-of-block-faster
Doc381,0,0.12,0,0,0.13,0.46,0.27,0.02,0,0,5,https://stackoverflow.com/questions/69125101/calling-specific-endpoint-on-solana-smart-contract
Doc382,0,0.21,0,0.27,0.25,0.18,0,0.08,0,0,3,https://stackoverflow.com/questions/69120777/building-chain-link-node-for-alarm-clock
Doc383,0,0,0,0,0.03,0.87,0,0.05,0.05,0,5,https://stackoverflow.com/questions/69119382/failing-in-convert-a-mnemonic-to-a-seed-for-a-solana-wallet
Doc384,0,0,0,0.01,0.32,0,0.41,0.27,0,0,6,https://stackoverflow.com/questions/69112487/what-are-solidity-events
Doc385,0.32,0,0,0.4,0,0.14,0,0,0.12,0,3,https://stackoverflow.com/questions/69104932/error-with-requestmultipleparameters-and-fulfillmultipleparameters-chainlink
Doc386,0.1,0,0,0.52,0,0,0,0.38,0,0,3,https://stackoverflow.com/questions/69101383/handle-wtrx-token-withdraw-and-deposit-from-smartcontract
Doc387,0.1,0.27,0,0.29,0,0.07,0.17,0,0,0.1,3,https://stackoverflow.com/questions/69094717/right-way-to-run-a-multiword-job-on-a-chainlink-test-node
Doc388,0.15,0.2,0,0.26,0.24,0,0,0.14,0,0,3,https://stackoverflow.com/questions/69092957/note-the-called-function-should-be-payable-if-you-send-value-and-the-value-you
Doc389,0,0.17,0,0,0,0,0.23,0.26,0,0.33,9,https://stackoverflow.com/questions/69090447/is-there-a-way-to-add-token-info-to-the-solana-devnet-like-on-the-mainnet
Doc390,0,0.17,0,0,0.07,0.63,0,0.13,0,0,5,https://stackoverflow.com/questions/69053530/solana-transfer-amount-null
Doc391,0,0.53,0,0,0.1,0.05,0.16,0.14,0,0,1,https://stackoverflow.com/questions/69050702/how-do-i-remove-the-minting-authority-from-my-custom-token-in-solana-using-sola
Doc392,0.35,0.28,0,0,0,0,0.36,0,0,0,6,https://stackoverflow.com/questions/69049239/smart-contracts-developed-for-ethereum-can-also-be-used-in-binance-smart-chain
Doc393,0,0.17,0,0,0.25,0.04,0.45,0,0,0.07,6,https://stackoverflow.com/questions/69047783/about-ipfs-client-add-function
Doc394,0.06,0,0,0.29,0.35,0,0.29,0,0,0,4,https://stackoverflow.com/questions/69030850/smart-contract-runs-external-api
Doc395,0,0,0,0,0,0,0.98,0,0,0,6,https://stackoverflow.com/questions/69024166/how-etherum-<blockchain>-smart-contract-stored
Doc396,0.13,0.21,0.03,0,0.46,0,0,0,0.05,0.11,4,https://stackoverflow.com/questions/69023724/error-with-contract-message-method-is-not-found
Doc397,0,0.51,0,0,0,0.36,0,0,0.11,0,1,https://stackoverflow.com/questions/69014402/how-to-get-private-key-based-on-keystore-utc-file
Doc398,0,0.94,0,0,0.06,0,0,0,0,0,1,https://stackoverflow.com/questions/69010635/<geth>-private-network-is-which-type-of-node
Doc399,0,0,0,0,0,0.98,0,0,0,0,5,https://stackoverflow.com/questions/69007962/recovering-dogecoin-and-litecoin-wallets-from-mnemonic-passphrase
Doc400,0,0.04,0,0,0.28,0.3,0.22,0,0,0.16,5,https://stackoverflow.com/questions/69005840/how-to-get-over-the-limit-of-opensea-api
Doc401,0.25,0,0,0,0,0,0,0.75,0,0,7,https://stackoverflow.com/questions/69004297/issue-with-returning-uints-in-solidity
Doc402,0,0,0,0,0,0,0,0.04,0,0.95,9,https://stackoverflow.com/questions/69002913/why-hashalgorithm-computehash-returns-different-values-from-the-same-data
Doc403,0,0,0,0,0,0,0.21,0,0.14,0.63,9,https://stackoverflow.com/questions/68995055/how-to-upload-file-to-ipfs-by-keeping-same-cid
Doc404,0,0,0.25,0,0,0.2,0.54,0,0,0,6,https://stackoverflow.com/questions/68992034/private-data-collection-vs-encryption
Doc405,0,0,0,0.17,0.23,0,0.42,0,0,0.18,6,https://stackoverflow.com/questions/68991672/how-to-pull-historical-price-data-from-solana-devnet-contracts
Doc406,0,0,0,0,0.73,0,0,0,0.26,0,4,https://stackoverflow.com/questions/68982638/cannot-connect-to-local-ethereum-node-mainnet-using-ethers-in-node-js-with-uni
Doc407,0,0,0,0,0,0.2,0,0,0.05,0.74,9,https://stackoverflow.com/questions/68980449/candidate-block-bitcoin
Doc408,0.33,0.67,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/68978062/what-is-the-best-toolchain-to-build-test-deploy-cosmwasm-contract-to-terra-ne
Doc409,0.06,0.3,0,0,0,0.13,0,0,0.5,0,8,https://stackoverflow.com/questions/68977185/connecting-a-project-id-to-polygon
Doc410,0.13,0.06,0,0,0,0,0,0.79,0,0.02,7,https://stackoverflow.com/questions/68970489/save-struct-inside-other-structin-solidity
Doc411,0,0,0.12,0,0.74,0,0,0.13,0,0,4,https://stackoverflow.com/questions/68968895/how-can-i-test-opensea-api
Doc412,0.88,0,0,0,0.08,0,0,0,0.03,0,0,https://stackoverflow.com/questions/68956513/remix-ide-issue-with-functions-when-deploying-smart-contract
Doc413,0,0.54,0,0,0.26,0,0,0,0,0.19,1,https://stackoverflow.com/questions/68943483/generate-did-in-ion-sidetree-testnet
Doc414,0,0.46,0,0.22,0,0,0.31,0,0,0,1,https://stackoverflow.com/questions/68926023/how-to-withdraw-rewards-from-substrate-private-node
Doc415,0.37,0.1,0,0,0,0,0.16,0.36,0,0,0,https://stackoverflow.com/questions/68917007/how-to-get-test-tokens-on-rinkeby-and-ropsten
Doc416,0,0,0.15,0.06,0,0.42,0.01,0,0,0.35,5,https://stackoverflow.com/questions/68913280/is-there-any-possibility-to-search-an-asset-with-partial-id
Doc417,0.21,0.06,0,0,0.57,0.03,0.14,0,0,0,4,https://stackoverflow.com/questions/68908710/creation-of-my-smart-contract-pending-in-remix
Doc418,0,0,0.19,0,0,0.27,0.53,0,0,0,6,https://stackoverflow.com/questions/68905714/how-can-i-query-the-access-object-from-json-in-couchdb
Doc419,0,0,0,0,0,0.08,0.91,0,0,0,6,https://stackoverflow.com/questions/68899430/erc721-how-do-i-generate-nfts-from-different-characteristics-e-g-punks-apes
Doc420,0.16,0,0,0,0.57,0.26,0,0,0,0,4,https://stackoverflow.com/questions/68896214/error-unknown-account-in-send-transaction-using-<web3>-js-for-binance-smart-cha
Doc421,0,0.04,0.05,0,0.01,0.68,0.06,0.05,0.1,0,5,https://stackoverflow.com/questions/68895081/how-to-solve-transaction-simulation-failed-error-processing-instruction-during
Doc422,0,0.04,0,0,0,0,0,0.64,0,0.31,7,https://stackoverflow.com/questions/68887091/increase-total-supply-of-trc20-token-daily
Doc423,0,0.81,0,0,0,0.01,0,0.11,0.03,0.04,1,https://stackoverflow.com/questions/68885677/substrate-rust-unresolved-imports-node-template-runtime
Doc424,0,0.06,0,0,0,0.06,0.36,0,0,0.52,9,https://stackoverflow.com/questions/68884041/how-does-every-block-in-a-<blockchain>-contain-all-others-blocks-data-if-it-is-imm
Doc425,0.07,0,0,0,0.7,0.13,0,0,0.09,0,4,https://stackoverflow.com/questions/68873071/i-want-to-connect-contract-without-using-meta-mask
Doc426,0,0,0,0,0.66,0,0,0.22,0.12,0,4,https://stackoverflow.com/questions/68869227/transaction-reverted-during-swapexacttokensfortokens-uniswapv2router02-<web3>-js
Doc427,0,0.06,0,0,0.93,0,0,0,0,0,4,https://stackoverflow.com/questions/68863572/should-i-use-the-elrond-devnet-instead-of-the-testnet-for-development
Doc428,0,0.13,0,0,0.53,0.33,0,0,0,0,4,https://stackoverflow.com/questions/68855027/nethereuem-sendtransactionasync-from-my-c-sharp-web-api-fails-with-transaction-t
Doc429,0.09,0,0,0,0,0,0,0.9,0,0,7,https://stackoverflow.com/questions/68852743/solidity-error-member-sub-not-found-or-not-visible-after-argument-dependent
Doc430,0.27,0.51,0,0,0,0.16,0,0,0.06,0,1,https://stackoverflow.com/questions/68849313/i-can-not-deploy-the-program-to-dev-net-with-anchor
Doc431,0.14,0.36,0,0,0.03,0,0,0,0.46,0,8,https://stackoverflow.com/questions/68842667/truffle-migrate-is-not-deploying-to-ganache
Doc432,0,0.75,0.05,0,0,0,0,0,0,0.19,1,https://stackoverflow.com/questions/68842500/blocks-are-not-producing-when-using-staging-flag-in-the-full-node
Doc433,0,0,0,0.12,0.8,0,0,0,0,0.06,4,https://stackoverflow.com/questions/68842091/transaction-receipt-using-<blockchain>
Doc434,0,0,0,0.08,0,0.14,0,0,0.11,0.66,9,https://stackoverflow.com/questions/68839199/maximum-size-of-data-we-can-get-by-using-adapters
Doc435,0,0,0,0,0.13,0.16,0,0,0,0.71,9,https://stackoverflow.com/questions/68830672/endless-loop-stops-checking-if-functions-after-first-one-is-correct-<python>-bl
Doc436,0,0,0,0,0.16,0.23,0.55,0,0,0.06,6,https://stackoverflow.com/questions/68827167/how-to-get-all-transaction-data-from-the-entire-ethereum-network-using-<web3>py
Doc437,0,0.12,0,0,0.3,0,0.19,0,0.38,0,8,https://stackoverflow.com/questions/68817488/opensea-js-sdk-createsellorder-method-doesnt-seem-to-work-or-silent-failure
Doc438,0,0.83,0,0,0.16,0,0,0,0,0,1,https://stackoverflow.com/questions/68816915/cant-connect-to-<geth>-node-rpc-from-another-machine
Doc439,0,0,0,0.05,0.58,0.13,0,0.23,0,0,4,https://stackoverflow.com/questions/68812343/metamask-error-internal-json-rpc-error-while-confirming-on-metamask-mobile
Doc440,0,0.24,0,0,0,0,0,0,0.02,0.74,9,https://stackoverflow.com/questions/68786208/how-do-you-get-the-current-block-number-in-substrate
Doc441,0,0.99,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/68785698/how-can-i-fork-binance-smart-chain-and-create-my-own-<blockchain>
Doc442,0,0.22,0,0.46,0,0,0.31,0,0,0,3,https://stackoverflow.com/questions/68782281/chainlink-oracles-on-testnet
Doc443,0,0,0,0.03,0,0.74,0,0,0.03,0.19,5,https://stackoverflow.com/questions/68767237/self-referencing-in-mysql-causing-error-1822-hy000-failed-to-add-the-forei
Doc444,0,0,0,0.26,0.35,0.34,0,0.05,0,0,4,https://stackoverflow.com/questions/68766559/make-a-withdraw-from-aave-causes-error-transaction-reverted
Doc445,0.18,0,0,0.18,0.56,0,0.07,0,0,0,4,https://stackoverflow.com/questions/68763800/remix-contracts-stuck-pending
Doc446,0.06,0.24,0,0,0.25,0.08,0,0.11,0.23,0.03,4,https://stackoverflow.com/questions/68760210/returned-values-arent-valid-did-it-run-out-of-gas-<web3>-1-5-0-and-sol-0-5-15
Doc447,0,0.72,0,0,0,0,0.26,0,0,0,1,https://stackoverflow.com/questions/68759192/<blockchain>s-with-modifiable-consensus-algorithm
Doc448,0.13,0.03,0,0,0,0,0.3,0.45,0,0.09,7,https://stackoverflow.com/questions/68748681/how-do-you-return-multiple-instances-of-a-struct-in-solidity
Doc449,0,0.07,0.88,0.05,0,0,0,0,0,0,2,https://stackoverflow.com/questions/68739400/running-mutiple-vms-in-<hyperledger>-fabric-using-java-sdk
Doc450,0,0.15,0.55,0,0,0,0.18,0,0.11,0,2,https://stackoverflow.com/questions/68734076/how-do-i-uninstall-the-chaincode-installed-on-<hyperledger>
Doc451,0,0,0,0.25,0,0,0.06,0.62,0,0.06,7,https://stackoverflow.com/questions/68733711/is-there-a-way-to-check-sells-and-buys-in-transfer-function-on-solidity
Doc452,0.25,0.09,0,0,0,0.37,0,0,0,0.28,5,https://stackoverflow.com/questions/68732603/how-can-a-solana-rust-smart-contract-get-block-height-or-unix-time
Doc453,0,0,0,0,0.29,0,0,0,0.35,0.35,8,https://stackoverflow.com/questions/68724326/<python>-json-decoder-jsondecodeerror-expecting-value-line-2-column-1-char-1
Doc454,0.66,0,0,0,0.15,0,0,0.18,0,0,0,https://stackoverflow.com/questions/68723116/using-ganache-provided-address-but-still-unable-to-vote
Doc455,0.11,0,0,0,0,0,0,0,0.77,0.11,8,https://stackoverflow.com/questions/68721661/eth-brownie-no-module-named-users-someuser
Doc456,0.25,0,0,0.42,0,0,0.14,0.19,0,0,3,https://stackoverflow.com/questions/68721621/will-require-revert-storage-changes-made-in-a-separate-contract-in-the-same-tran
Doc457,0,0.88,0,0,0,0,0,0,0.11,0,1,https://stackoverflow.com/questions/68711658/how-to-use-staging-flag-in-substrate-framework
Doc458,0,0.59,0,0,0.02,0,0.39,0,0,0,1,https://stackoverflow.com/questions/68710631/can-i-perform-transaction-from-different-server-<blockchain>
Doc459,0,0,0,0,0.41,0,0.57,0.02,0,0,6,https://stackoverflow.com/questions/68710217/which-is-more-effective-way-to-subscribe-state-change-in-ethereum
Doc460,0,0,0,0,0.57,0.42,0,0,0,0,4,https://stackoverflow.com/questions/68710028/cant-send-transaction-using-<web3>
Doc461,0.08,0.24,0.57,0,0,0.1,0,0,0,0,2,https://stackoverflow.com/questions/68706626/ibm-<blockchain>-platform-vs-code-extension-unable-to-create-new-new-fabric-envi
Doc462,0.25,0,0.02,0.08,0.64,0,0,0,0,0,4,https://stackoverflow.com/questions/68660837/interact-with-smart-contract-function-on-metamask-mobile-without-internal-json-r
Doc463,0,0,0,0,0.2,0,0.8,0,0,0,6,https://stackoverflow.com/questions/68651167/how-to-get-all-the-nfts-of-particular-smart-contract
Doc464,0.05,0.07,0,0.04,0,0.84,0,0,0,0,5,https://stackoverflow.com/questions/68645162/what-is-the-solana-pattern-for-creating-a-transfer-account-the-program-can-use-t
Doc465,0,0.65,0.18,0,0.04,0,0,0.03,0,0.1,1,https://stackoverflow.com/questions/68644653/how-to-extend-connection-timeout-in-node-template-when-joining-a-private-networ
Doc466,0,0,0.62,0,0,0,0.26,0,0,0.11,2,https://stackoverflow.com/questions/68639116/if-the-ledger-of-peer-is-tampered-in-<hyperledger>-fabric-network-how-can-be-the
Doc467,0,0,0,0,0.44,0.54,0,0,0,0,5,https://stackoverflow.com/questions/68636848/how-to-get-value-of-<transactions>-in-<blockchain>-from-transaction-hash
Doc468,0.27,0,0,0.35,0,0,0.08,0.29,0,0,3,https://stackoverflow.com/questions/68635798/solidity-<blockchain>-invalid-amount-check
Doc469,0,0,0,0,0,0.96,0,0,0,0.04,5,https://stackoverflow.com/questions/68632059/how-bitcoin-payment-in-the-dark-web-works
Doc470,0.17,0,0,0,0.45,0,0,0.37,0,0,4,https://stackoverflow.com/questions/68631900/<web3>-uniswap-pancake-retrive-last-swap-transacion-contract-buy-sell
Doc471,0,0.33,0,0.06,0,0,0.59,0,0,0,6,https://stackoverflow.com/questions/68630185/comparative-differences-between-the-threat-model-of-substratee-and-intel-sgx
Doc472,0.26,0,0,0.08,0,0,0.51,0.14,0,0,6,https://stackoverflow.com/questions/68626032/can-i-change-the-lockup-period-of-a-deployed-smart-contract
Doc473,0,0,0,0,0.62,0.21,0,0.17,0,0,4,https://stackoverflow.com/questions/68624321/bsc-get-<transactions>-by-wallet-address-<web3>-py
Doc474,0,0.62,0,0.06,0.2,0,0,0.11,0,0,1,https://stackoverflow.com/questions/68618404/how-to-connect-to-cosmos-hub
Doc475,0,0,0,0.09,0,0,0,0.91,0,0,7,https://stackoverflow.com/questions/68616310/pancakeswap-liqidty-not-working-with-forked-token
Doc476,0,0,0.02,0,0,0,0.86,0,0,0.11,6,https://stackoverflow.com/questions/68599771/writing-poseidon-pedersen-hash-based-time-locks-on-near-protocol
Doc477,0,0.13,0.86,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/68595119/<hyperledger>-fabric-gateway-is-not-able-to-get-network
Doc478,0,0,0,0,0.97,0,0,0,0,0,4,https://stackoverflow.com/questions/68592671/get-details-of-pending-<transactions>-using-<web3>-py
Doc479,0.12,0,0.08,0,0,0,0.53,0,0,0.26,6,https://stackoverflow.com/questions/68583591/solidity-what-does-the-caret-operator-do
Doc480,0,0.93,0,0,0.05,0,0,0,0.02,0,1,https://stackoverflow.com/questions/68580375/problem-with-deploying-program-to-solana-on-localhost
Doc481,0.12,0,0,0,0,0,0.17,0.7,0,0,7,https://stackoverflow.com/questions/68576053/how-to-take-a-our-erc20-token-as-fee-to-our-products
Doc482,0.23,0,0.37,0.09,0.22,0,0,0.04,0.05,0,2,https://stackoverflow.com/questions/68574652/<hyperledger>-fabric-contracts-are-required-to-have-at-least-1-non-ignored-publ
Doc483,0.21,0,0,0,0,0,0,0.33,0.33,0.12,7,https://stackoverflow.com/questions/68559639/solidity-smart-contract-data-location-must-be-memory-or-calldata-for-return
Doc484,0,0,0,0,0,0,0,0.62,0,0.37,7,https://stackoverflow.com/questions/68556047/minting-tokens-on-time-base-in-erc-20
Doc485,0,0.18,0,0,0,0.65,0.16,0,0,0,5,https://stackoverflow.com/questions/68547415/0x-protocol-how-to-locally-sign-orders-with-<python>
Doc486,0.2,0,0,0.29,0,0,0.14,0.37,0,0,7,https://stackoverflow.com/questions/68545930/how-to-withdraw-all-tokens-from-the-my-contract-in-solidity
Doc487,0,0,0.19,0,0,0.11,0.69,0,0,0,6,https://stackoverflow.com/questions/68539349/how-is-data-entry-in-private-and-consortium-<blockchain>s-trusted
Doc488,0,0.56,0,0,0,0.33,0,0,0.1,0,1,https://stackoverflow.com/questions/68530221/how-to-get-rid-of-flow-sessions-were-not-provided-exception-in-corda-when-run
Doc489,0,0.73,0.11,0,0,0.14,0,0,0,0.02,1,https://stackoverflow.com/questions/68528018/substrate-node-template-private-network-without-using-default-keys
Doc490,0,0.13,0.1,0,0,0,0.38,0,0.39,0,8,https://stackoverflow.com/questions/68525881/filecoin-textileio-powergate-not-enough-miners-from-reputation-module-to-satisfy
Doc491,0,0.09,0,0,0,0,0.23,0.51,0,0.17,7,https://stackoverflow.com/questions/68521080/can-a-liquidity-pool-have-more-than-2-tokens
Doc492,0,0,0,0,0.26,0.5,0.22,0,0.01,0,5,https://stackoverflow.com/questions/68518363/erc20-transaction-list-with-api
Doc493,0.29,0,0,0,0,0,0.29,0.31,0.12,0,7,https://stackoverflow.com/questions/68514428/smart-contract-with-text-storage-ethereum
Doc494,0.57,0,0,0,0.24,0.03,0.14,0,0,0,0,https://stackoverflow.com/questions/68510153/what-should-i-do-about-dapp
Doc495,0.11,0.12,0,0,0,0,0.57,0.19,0,0,6,https://stackoverflow.com/questions/68500811/erc-1155-token-standard
Doc496,0,0,0,0,0.15,0,0,0.71,0.14,0,7,https://stackoverflow.com/questions/68497931/trying-to-susbcribe-to-paircreated-events-from-uniswapv2-factory-in-nodejs
Doc497,0,0,0,0.67,0,0,0,0.33,0,0,3,https://stackoverflow.com/questions/68453751/error-returned-error-vm-exception-while-processing-transaction-revert-not-eno
Doc498,0,0.05,0,0,0.81,0,0,0,0,0.13,4,https://stackoverflow.com/questions/68449832/<web3>-extradatalength-error-on-the-binance-smart-chain-using-<python>
Doc499,0,0.18,0,0,0.47,0,0.08,0,0.27,0,4,https://stackoverflow.com/questions/68445269/how-to-install-<web3>-on-<python>-3-9-6-3-7-6
Doc500,0,0.59,0.29,0,0,0,0,0,0,0.11,1,https://stackoverflow.com/questions/68438887/consensys-qubernetes-tessera-connect-to-different-url
Doc501,0,0.47,0.04,0,0,0.44,0,0,0.04,0,1,https://stackoverflow.com/questions/68437987/how-to-send-a-transaction-in-private-tangle-hornet-of-iota
Doc502,0,0,0,0,0,0.99,0,0,0,0,5,https://stackoverflow.com/questions/68437393/how-exchanges-binance-coinbase-record-user-trade-into-<blockchain>
Doc503,0,0.65,0,0,0,0.23,0,0.08,0.04,0,1,https://stackoverflow.com/questions/68436677/got-this-runtime-error-while-implementing-assets-pallet-in-substrate1002-verif
Doc504,0,0,0,0,0.6,0,0,0.39,0,0,4,https://stackoverflow.com/questions/68434550/what-is-error-error-returned-error-execution-reverted-when-calling-<blockchain>
Doc505,0,0.03,0,0.07,0,0.18,0.24,0.06,0,0.42,9,https://stackoverflow.com/questions/68429727/<blockchain>-tutorials-for-double-spending-and-signature-verification
Doc506,0,0,0,0,0.21,0.13,0.22,0,0,0.44,9,https://stackoverflow.com/questions/68420941/sync-<transactions>-in-each-node-<blockchain>-<python>
Doc507,0,0,0.99,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/68412670/<hyperledger>-create-a-channel-using-the-configtxgen-cli-tool
Doc508,0.29,0,0,0.41,0,0,0.1,0.19,0,0,3,https://stackoverflow.com/questions/68410768/solidity-remix-transaction-reverted-to-initial-state
Doc509,0.36,0,0,0.2,0,0,0,0.43,0,0,7,https://stackoverflow.com/questions/68403746/it-says-parsererror-expected-but-got-stringliteral-token-sol49516
Doc510,0,0,0,0.67,0,0,0,0,0,0.32,3,https://stackoverflow.com/questions/68400417/how-to-get-median-data-from-2-urls
Doc511,0.01,0,0,0,0,0,0.68,0.31,0,0,6,https://stackoverflow.com/questions/68391739/staking-contract-based-on-time-need-to-avoid-loop
Doc512,0,0.99,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/68375424/how-to-launch-a-substrate-<blockchain>-as-a-test-network
Doc513,0.16,0,0,0,0.15,0,0.4,0.27,0,0,6,https://stackoverflow.com/questions/68375350/how-to-get-all-historical-uniswap-pancakeswap-trades-for-a-given-token
Doc514,0.13,0,0,0,0,0,0.16,0.7,0,0,7,https://stackoverflow.com/questions/68365423/smart-contract-update-function
Doc515,0,0.13,0,0.13,0.11,0,0,0,0,0.63,9,https://stackoverflow.com/questions/68364318/chainlink-node-your-node-is-overloaded-and-may-start-missing-jobs-error
Doc516,0.35,0.15,0.22,0,0,0,0.26,0,0,0,0,https://stackoverflow.com/questions/68359225/is-<hyperledger>-besu-compatible-with-cosmos-ibc
Doc517,0,0.22,0.06,0,0,0.3,0.41,0,0,0,6,https://stackoverflow.com/questions/68306263/is-there-any-method-or-a-way-to-check-accesskey-permission-on-the-near-account-i
Doc518,0.29,0,0.09,0,0,0,0.11,0,0.5,0,8,https://stackoverflow.com/questions/68301144/how-to-import-an-exported-function
Doc519,0.08,0.15,0,0,0.77,0,0,0,0,0,4,https://stackoverflow.com/questions/68296594/how-to-connect-metamask-with-ethers-js-and-fetch-balance
Doc520,0,0,0,0,0,0,0,0.34,0,0.66,9,https://stackoverflow.com/questions/68296556/can-anyone-explain-me-this-assert-condition
Doc521,0,0,0,0,0,0,0.36,0,0.51,0.12,8,https://stackoverflow.com/questions/68293689/syntaxerror-eol-while-scanning-string-literal-error-on-<blockchain>
Doc522,0,0.05,0,0,0.68,0.26,0,0,0,0,4,https://stackoverflow.com/questions/68292013/disconnect-wallet-from-site-using-<web3>
Doc523,0.46,0,0,0,0.52,0,0,0,0,0,4,https://stackoverflow.com/questions/68289444/how-to-interact-with-<blockchain>-without-need-of-refreshing-page-in-react
Doc524,0,0.88,0,0,0,0,0,0,0.1,0,1,https://stackoverflow.com/questions/68288269/i-am-getting-error-when-trying-out-substrates-create-a-pallet-tutorial
Doc525,0,0,0,0,0.55,0,0.16,0.28,0,0,4,https://stackoverflow.com/questions/68278727/determine-bsc-sell-buy-<transactions>
Doc526,0.2,0,0,0,0,0,0,0.06,0.73,0,8,https://stackoverflow.com/questions/68270997/referenceerror-cannot-access-tokenfarm-before-initialization-while-migrating
Doc527,0,0,0,0,0,0,0.58,0.23,0.14,0.05,6,https://stackoverflow.com/questions/68260657/solidity-compilererror-stack-too-deep
Doc528,0.05,0,0,0.59,0,0,0.35,0,0,0,3,https://stackoverflow.com/questions/68256731/what-is-balancerecived-in-solidity-what-it-will-be-strore
